"datasets/cold_0001_1.jpg", 36.6
"datasets/cold_0001_2.jpg", 36.1
"datasets/cold_0002_1.jpg", 35.9
"datasets/cold_0002_2.jpg", 35.9
"datasets/cold_0003_1.jpg", 35.9
"datasets/cold_0003_2.jpg", 36.4
"datasets/cold_0004_1.jpg", 35.9
"datasets/cold_0004_2.jpg", 35.9
"datasets/cold_0005_1.jpg", 35.9
"datasets/cold_0005_2.jpg", 36.1
"datasets/cold_0006_1.jpg", 36.1
"datasets/cold_0006_2.jpg", 36.2
"datasets/cold_0007_1.jpg", 36.4
"datasets/cold_0007_2.jpg", 36.4
"datasets/cold_0008_1.jpg", 36.4
"datasets/cold_0008_2.jpg", 36.0
"datasets/cold_0009_1.jpg", 36.7
"datasets/cold_0009_2.jpg", 36.2
"datasets/cold_0010_1.jpg", 36.2
"datasets/cold_0010_2.jpg", 36.2
"datasets/cold_0011_1.jpg", 36.4
"datasets/cold_0011_2.jpg", 36.7
"datasets/cold_0012_1.jpg", 36.3
"datasets/cold_0012_2.jpg", 36.7
"datasets/cold_0013_1.jpg", 36.7
"datasets/cold_0013_2.jpg", 36.6
"datasets/cold_0014_1.jpg", 36.7
"datasets/cold_0014_2.jpg", 36.7
"datasets/cold_0015_1.jpg", 36.2
"datasets/cold_0015_2.jpg", 36.5
"datasets/cold_0016_1.jpg", 36.3
"datasets/cold_0016_2.jpg", 36.0
"datasets/cold_0017_1.jpg", 36.0
"datasets/cold_0017_2.jpg", 36.0
"datasets/cold_0018_1.jpg", 36.1
"datasets/cold_0018_2.jpg", 36.0
"datasets/cold_0019_1.jpg", 36.7
"datasets/cold_0019_2.jpg", 36.0
"datasets/cold_0020_1.jpg", 36.5
"datasets/cold_0020_2.jpg", 36.0
"datasets/cold_0021_1.jpg", 36.3
"datasets/cold_0021_2.jpg", 36.6
"datasets/cold_0022_1.jpg", 36.6
"datasets/cold_0022_2.jpg", 36.4
"datasets/cold_0023_1.jpg", 36.3
"datasets/cold_0023_2.jpg", 36.6
"datasets/cold_0024_1.jpg", 36.7
"datasets/cold_0024_2.jpg", 36.2
"datasets/cold_0025_1.jpg", 36.2
"datasets/cold_0025_2.jpg", 36.3
"datasets/cold_0026_1.jpg", 36.0
"datasets/cold_0026_2.jpg", 36.3
"datasets/cold_0027_1.jpg", 36.4
"datasets/cold_0027_2.jpg", 36.7
"datasets/cold_0028_1.jpg", 35.9
"datasets/cold_0028_2.jpg", 36.2
"datasets/cold_0029_1.jpg", 36.5
"datasets/cold_0029_2.jpg", 36.2
"datasets/cold_0030_1.jpg", 36.6
"datasets/cold_0030_2.jpg", 36.7
"datasets/cold_0031_1.jpg", 36.6
"datasets/cold_0031_2.jpg", 36.3
"datasets/cold_0032_1.jpg", 36.7
"datasets/cold_0032_2.jpg", 36.2
"datasets/cold_0033_1.jpg", 36.3
"datasets/cold_0033_2.jpg", 36.1
"datasets/cold_0034_1.jpg", 36.2
"datasets/cold_0034_2.jpg", 36.2
"datasets/cold_0035_1.jpg", 36.3
"datasets/cold_0035_2.jpg", 36.6
"datasets/cold_0036_1.jpg", 36.5
"datasets/cold_0036_2.jpg", 36.6
"datasets/cold_0037_1.jpg", 36.3
"datasets/cold_0037_2.jpg", 35.9
"datasets/cold_0038_1.jpg", 36.7
"datasets/cold_0038_2.jpg", 36.1
"datasets/cold_0039_1.jpg", 36.1
"datasets/cold_0039_2.jpg", 36.5
"datasets/cold_0040_1.jpg", 36.5
"datasets/cold_0040_2.jpg", 36.4
"datasets/cold_0041_1.jpg", 36.6
"datasets/cold_0041_2.jpg", 36.4
"datasets/cold_0042_1.jpg", 36.4
"datasets/cold_0042_2.jpg", 36.1
"datasets/cold_0043_1.jpg", 36.2
"datasets/cold_0043_2.jpg", 36.5
"datasets/cold_0044_1.jpg", 36.4
"datasets/cold_0044_2.jpg", 36.4
"datasets/cold_0045_1.jpg", 36.7
"datasets/cold_0045_2.jpg", 36.4
"datasets/cold_0046_1.jpg", 36.0
"datasets/cold_0046_2.jpg", 36.4
"datasets/cold_0047_1.jpg", 36.4
"datasets/cold_0047_2.jpg", 36.6
"datasets/cold_0048_1.jpg", 36.6
"datasets/cold_0048_2.jpg", 35.9
"datasets/cold_0049_1.jpg", 35.9
"datasets/cold_0049_2.jpg", 36.2
"datasets/cold_0050_1.jpg", 35.9
"datasets/cold_0050_2.jpg", 36.3
"datasets/cold_0051_1.jpg", 35.9
"datasets/cold_0051_2.jpg", 36.2
"datasets/cold_0052_1.jpg", 36.1
"datasets/cold_0052_2.jpg", 36.4
"datasets/cold_0053_1.jpg", 36.3
"datasets/cold_0053_2.jpg", 36.4
"datasets/cold_0054_1.jpg", 35.9
"datasets/cold_0054_2.jpg", 36.6
"datasets/cold_0055_1.jpg", 36.4
"datasets/cold_0055_2.jpg", 36.5
"datasets/cold_0056_1.jpg", 35.9
"datasets/cold_0056_2.jpg", 36.5
"datasets/cold_0057_1.jpg", 36.3
"datasets/cold_0057_2.jpg", 36.0
"datasets/cold_0058_1.jpg", 36.7
"datasets/cold_0058_2.jpg", 36.6
"datasets/cold_0059_1.jpg", 36.6
"datasets/cold_0059_2.jpg", 36.2
"datasets/cold_0060_1.jpg", 36.1
"datasets/cold_0060_2.jpg", 36.0
"datasets/cold_0061_1.jpg", 36.1
"datasets/cold_0061_2.jpg", 36.4
"datasets/cold_0062_1.jpg", 36.5
"datasets/cold_0062_2.jpg", 36.1
"datasets/cold_0063_1.jpg", 36.2
"datasets/cold_0063_2.jpg", 36.6
"datasets/cold_0064_1.jpg", 36.0
"datasets/cold_0064_2.jpg", 36.6
"datasets/cold_0065_1.jpg", 35.9
"datasets/cold_0065_2.jpg", 36.7
"datasets/cold_0066_1.jpg", 36.1
"datasets/cold_0066_2.jpg", 36.4
"datasets/cold_0067_1.jpg", 36.1
"datasets/cold_0067_2.jpg", 35.9
"datasets/cold_0068_1.jpg", 36.0
"datasets/cold_0068_2.jpg", 35.9
"datasets/cold_0069_1.jpg", 36.6
"datasets/cold_0069_2.jpg", 36.1
"datasets/cold_0070_1.jpg", 36.0
"datasets/cold_0070_2.jpg", 36.5
"datasets/cold_0071_1.jpg", 36.5
"datasets/cold_0071_2.jpg", 36.6
"datasets/cold_0072_1.jpg", 36.5
"datasets/cold_0072_2.jpg", 36.0
"datasets/cold_0073_1.jpg", 36.5
"datasets/cold_0073_2.jpg", 36.1
"datasets/cold_0074_1.jpg", 36.1
"datasets/cold_0074_2.jpg", 36.1
"datasets/cold_0075_1.jpg", 36.0
"datasets/cold_0075_2.jpg", 36.2
"datasets/cold_0076_1.jpg", 36.7
"datasets/cold_0076_2.jpg", 36.3
"datasets/cold_0077_1.jpg", 36.0
"datasets/cold_0077_2.jpg", 36.4
"datasets/cold_0078_1.jpg", 36.0
"datasets/cold_0078_2.jpg", 36.6
"datasets/cold_0079_1.jpg", 36.7
"datasets/cold_0079_2.jpg", 36.5
"datasets/cold_0080_1.jpg", 36.6
"datasets/cold_0080_2.jpg", 36.0
"datasets/cold_0081_1.jpg", 36.6
"datasets/cold_0081_2.jpg", 35.9
"datasets/cold_0082_1.jpg", 35.9
"datasets/cold_0082_2.jpg", 36.7
"datasets/cold_0083_1.jpg", 36.7
"datasets/cold_0083_2.jpg", 36.2
"datasets/cold_0084_1.jpg", 36.1
"datasets/cold_0084_2.jpg", 36.3
"datasets/cold_0085_1.jpg", 36.4
"datasets/cold_0085_2.jpg", 35.9
"datasets/cold_0086_1.jpg", 36.5
"datasets/cold_0086_2.jpg", 36.1
"datasets/cold_0087_1.jpg", 36.1
"datasets/cold_0087_2.jpg", 36.5
"datasets/cold_0088_1.jpg", 36.6
"datasets/cold_0088_2.jpg", 36.5
"datasets/cold_0089_1.jpg", 36.6
"datasets/cold_0089_2.jpg", 36.7
"datasets/cold_0090_1.jpg", 35.9
"datasets/cold_0090_2.jpg", 36.4
"datasets/cold_0091_1.jpg", 36.4
"datasets/cold_0091_2.jpg", 35.9
"datasets/cold_0092_1.jpg", 36.4
"datasets/cold_0092_2.jpg", 36.0
"datasets/cold_0093_1.jpg", 36.5
"datasets/cold_0093_2.jpg", 36.1
"datasets/cold_0094_1.jpg", 36.4
"datasets/cold_0094_2.jpg", 36.1
"datasets/cold_0095_1.jpg", 35.9
"datasets/cold_0095_2.jpg", 36.7
"datasets/cold_0096_1.jpg", 36.2
"datasets/cold_0096_2.jpg", 36.2
"datasets/cold_0097_1.jpg", 35.9
"datasets/cold_0097_2.jpg", 36.4
"datasets/cold_0098_1.jpg", 36.1
"datasets/cold_0098_2.jpg", 36.1
"datasets/cold_0099_1.jpg", 36.6
"datasets/cold_0099_2.jpg", 36.4
"datasets/cold_0100_1.jpg", 36.1
"datasets/cold_0100_2.jpg", 36.2
"datasets/cold_0101_1.jpg", 36.2
"datasets/cold_0101_2.jpg", 36.4
"datasets/cold_0102_1.jpg", 36.5
"datasets/cold_0102_2.jpg", 36.2
"datasets/cold_0103_1.jpg", 36.6
"datasets/cold_0103_2.jpg", 36.0
"datasets/cold_0104_1.jpg", 35.9
"datasets/cold_0104_2.jpg", 36.4
"datasets/cold_0105_1.jpg", 36.4
"datasets/cold_0105_2.jpg", 36.1
"datasets/cold_0106_1.jpg", 36.1
"datasets/cold_0106_2.jpg", 35.9
"datasets/cold_0107_1.jpg", 36.6
"datasets/cold_0107_2.jpg", 36.7
"datasets/cold_0108_1.jpg", 36.6
"datasets/cold_0108_2.jpg", 36.5
"datasets/cold_0109_1.jpg", 36.4
"datasets/cold_0109_2.jpg", 36.0
"datasets/cold_0110_1.jpg", 36.3
"datasets/cold_0110_2.jpg", 36.4
"datasets/cold_0111_1.jpg", 36.4
"datasets/cold_0111_2.jpg", 36.1
"datasets/cold_0112_1.jpg", 35.9
"datasets/cold_0112_2.jpg", 36.1
"datasets/cold_0113_1.jpg", 36.7
"datasets/cold_0113_2.jpg", 36.3
"datasets/cold_0114_1.jpg", 36.7
"datasets/cold_0114_2.jpg", 36.5
"datasets/cold_0115_1.jpg", 36.0
"datasets/cold_0115_2.jpg", 36.5
"datasets/cold_0116_1.jpg", 36.6
"datasets/cold_0116_2.jpg", 36.7
"datasets/cold_0117_1.jpg", 36.5
"datasets/cold_0117_2.jpg", 36.1
"datasets/cold_0118_1.jpg", 36.5
"datasets/cold_0118_2.jpg", 35.9
"datasets/cold_0119_1.jpg", 36.5
"datasets/cold_0119_2.jpg", 36.0
"datasets/cold_0120_1.jpg", 36.0
"datasets/cold_0120_2.jpg", 36.6
"datasets/cold_0121_1.jpg", 36.0
"datasets/cold_0121_2.jpg", 36.5
"datasets/cold_0122_1.jpg", 35.9
"datasets/cold_0122_2.jpg", 36.6
"datasets/cold_0123_1.jpg", 35.9
"datasets/cold_0123_2.jpg", 35.9
"datasets/cold_0124_1.jpg", 35.9
"datasets/cold_0124_2.jpg", 36.4
"datasets/cold_0125_1.jpg", 36.2
"datasets/cold_0125_2.jpg", 36.3
"datasets/cold_0126_1.jpg", 35.9
"datasets/cold_0126_2.jpg", 36.3
"datasets/cold_0127_1.jpg", 36.6
"datasets/cold_0127_2.jpg", 36.2
"datasets/cold_0128_1.jpg", 36.0
"datasets/cold_0128_2.jpg", 36.4
"datasets/cold_0129_1.jpg", 36.1
"datasets/cold_0129_2.jpg", 36.5
"datasets/cold_0130_1.jpg", 36.1
"datasets/cold_0130_2.jpg", 36.5
"datasets/cold_0131_1.jpg", 36.3
